ecoli_cfu,date_collected,station_id,turbidity_ntu,temperature_c,conductance_ms,ph,do_mg_l,rain_day0_in,rain_lag1_in,rain_lag2_in,rain_3day_cum,source
109.0,2024-07-16,760,2.4878571428571425,28.080357142857142,0.8060714285714285,7.89,8.392142857142858,0.0,0.047,0.0,0.047,crwa
74.0,2024-07-16,318,2.4878571428571425,28.080357142857142,0.8060714285714285,7.89,8.392142857142858,0.0,0.047,0.0,0.047,crwa
74.0,2024-07-16,290,2.4878571428571425,28.080357142857142,0.8060714285714285,7.89,8.392142857142858,0.0,0.047,0.0,0.047,crwa
272.0,2024-07-16,269,2.4878571428571425,28.080357142857142,0.8060714285714285,7.89,8.392142857142858,0.0,0.047,0.0,0.047,crwa
30.0,2024-07-16,229,2.4878571428571425,28.080357142857142,0.8060714285714285,7.89,8.392142857142858,0.0,0.047,0.0,0.047,crwa
30.0,2024-07-16,199,2.4878571428571425,28.080357142857142,0.8060714285714285,7.89,8.392142857142858,0.0,0.047,0.0,0.047,crwa
272.0,2024-07-16,165,2.4878571428571425,28.080357142857142,0.8060714285714285,7.89,8.392142857142858,0.0,0.047,0.0,0.047,crwa
31.0,2024-07-16,343,2.4878571428571425,28.080357142857142,0.8060714285714285,7.89,8.392142857142858,0.0,0.047,0.0,0.047,crwa
30.0,2024-07-16,784,2.4878571428571425,28.080357142857142,0.8060714285714285,7.89,8.392142857142858,0.0,0.047,0.0,0.047,crwa
591.0,2024-07-16,12,2.4878571428571425,28.080357142857142,0.8060714285714285,7.89,8.392142857142858,0.0,0.047,0.0,0.047,crwa
132.0,2024-07-16,743,2.4878571428571425,28.080357142857142,0.8060714285714285,7.89,8.392142857142858,0.0,0.047,0.0,0.047,crwa
155.0,2024-07-16,729,2.4878571428571425,28.080357142857142,0.8060714285714285,7.89,8.392142857142858,0.0,0.047,0.0,0.047,crwa
350.0,2024-07-16,715,2.4878571428571425,28.080357142857142,0.8060714285714285,7.89,8.392142857142858,0.0,0.047,0.0,0.047,crwa
464.0,2024-07-16,700,2.4878571428571425,28.080357142857142,0.8060714285714285,7.89,8.392142857142858,0.0,0.047,0.0,0.047,crwa
5.0,2024-07-16,763,2.4878571428571425,28.080357142857142,0.8060714285714285,7.89,8.392142857142858,0.0,0.047,0.0,0.047,crwa
134.0,2024-07-16,90,2.4878571428571425,28.080357142857142,0.8060714285714285,7.89,8.392142857142858,0.0,0.047,0.0,0.047,crwa
74.0,2024-07-16,130,2.4878571428571425,28.080357142857142,0.8060714285714285,7.89,8.392142857142858,0.0,0.047,0.0,0.047,crwa
110.0,2024-07-16,662,2.4878571428571425,28.080357142857142,0.8060714285714285,7.89,8.392142857142858,0.0,0.047,0.0,0.047,crwa
416.0,2024-07-16,773,2.4878571428571425,28.080357142857142,0.8060714285714285,7.89,8.392142857142858,0.0,0.047,0.0,0.047,crwa
278.0,2024-07-16,675,2.4878571428571425,28.080357142857142,0.8060714285714285,7.89,8.392142857142858,0.0,0.047,0.0,0.047,crwa
2250.0,2024-07-16,7,2.4878571428571425,28.080357142857142,0.8060714285714285,7.89,8.392142857142858,0.0,0.047,0.0,0.047,crwa
107.0,2024-07-16,635,2.4878571428571425,28.080357142857142,0.8060714285714285,7.89,8.392142857142858,0.0,0.047,0.0,0.047,crwa
216.0,2024-07-16,621,2.4878571428571425,28.080357142857142,0.8060714285714285,7.89,8.392142857142858,0.0,0.047,0.0,0.047,crwa
121.0,2024-07-16,609,2.4878571428571425,28.080357142857142,0.8060714285714285,7.89,8.392142857142858,0.0,0.047,0.0,0.047,crwa
1670.0,2024-07-16,59,2.4878571428571425,28.080357142857142,0.8060714285714285,7.89,8.392142857142858,0.0,0.047,0.0,0.047,crwa
52.0,2024-07-16,591,2.4878571428571425,28.080357142857142,0.8060714285714285,7.89,8.392142857142858,0.0,0.047,0.0,0.047,crwa
74.0,2024-07-16,567,2.4878571428571425,28.080357142857142,0.8060714285714285,7.89,8.392142857142858,0.0,0.047,0.0,0.047,crwa
97.0,2024-07-16,387,2.4878571428571425,28.080357142857142,0.8060714285714285,7.89,8.392142857142858,0.0,0.047,0.0,0.047,crwa
842.0,2024-07-16,35,2.4878571428571425,28.080357142857142,0.8060714285714285,7.89,8.392142857142858,0.0,0.047,0.0,0.047,crwa
134.0,2024-07-16,400,2.4878571428571425,28.080357142857142,0.8060714285714285,7.89,8.392142857142858,0.0,0.047,0.0,0.047,crwa
98.0,2024-07-16,447,2.4878571428571425,28.080357142857142,0.8060714285714285,7.89,8.392142857142858,0.0,0.047,0.0,0.047,crwa
327.0,2024-07-16,484,2.4878571428571425,28.080357142857142,0.8060714285714285,7.89,8.392142857142858,0.0,0.047,0.0,0.047,crwa
85.0,2024-07-16,521,2.4878571428571425,28.080357142857142,0.8060714285714285,7.89,8.392142857142858,0.0,0.047,0.0,0.047,crwa
426.0,2024-07-16,534,2.4878571428571425,28.080357142857142,0.8060714285714285,7.89,8.392142857142858,0.0,0.047,0.0,0.047,crwa
5.0,2024-07-16,2,2.4878571428571425,28.080357142857142,0.8060714285714285,7.89,8.392142857142858,0.0,0.047,0.0,0.047,crwa
313.0,2024-06-11,743,4.973333333333333,22.73,0.5376666666666666,7.419999999999999,7.81,0.008,0.0,0.28,0.288,crwa
30.0,2024-06-11,318,4.973333333333333,22.73,0.5376666666666666,7.419999999999999,7.81,0.008,0.0,0.28,0.288,crwa
85.0,2024-06-11,130,4.973333333333333,22.73,0.5376666666666666,7.419999999999999,7.81,0.008,0.0,0.28,0.288,crwa
31.0,2024-06-11,290,4.973333333333333,22.73,0.5376666666666666,7.419999999999999,7.81,0.008,0.0,0.28,0.288,crwa
41.0,2024-06-11,269,4.973333333333333,22.73,0.5376666666666666,7.419999999999999,7.81,0.008,0.0,0.28,0.288,crwa
52.0,2024-06-11,267,4.973333333333333,22.73,0.5376666666666666,7.419999999999999,7.81,0.008,0.0,0.28,0.288,crwa
108.0,2024-06-11,229,4.973333333333333,22.73,0.5376666666666666,7.419999999999999,7.81,0.008,0.0,0.28,0.288,crwa
171.0,2024-06-11,199,4.973333333333333,22.73,0.5376666666666666,7.419999999999999,7.81,0.008,0.0,0.28,0.288,crwa
318.0,2024-06-11,165,4.973333333333333,22.73,0.5376666666666666,7.419999999999999,7.81,0.008,0.0,0.28,0.288,crwa
317.0,2024-06-11,12,4.973333333333333,22.73,0.5376666666666666,7.419999999999999,7.81,0.008,0.0,0.28,0.288,crwa
41.0,2024-06-11,784,4.973333333333333,22.73,0.5376666666666666,7.419999999999999,7.81,0.008,0.0,0.28,0.288,crwa
74.0,2024-06-11,773,4.973333333333333,22.73,0.5376666666666666,7.419999999999999,7.81,0.008,0.0,0.28,0.288,crwa
318.0,2024-06-11,700,4.973333333333333,22.73,0.5376666666666666,7.419999999999999,7.81,0.008,0.0,0.28,0.288,crwa
2140.0,2024-06-11,760,4.973333333333333,22.73,0.5376666666666666,7.419999999999999,7.81,0.008,0.0,0.28,0.288,crwa
272.0,2024-06-11,59,4.973333333333333,22.73,0.5376666666666666,7.419999999999999,7.81,0.008,0.0,0.28,0.288,crwa
512.0,2024-06-11,729,4.973333333333333,22.73,0.5376666666666666,7.419999999999999,7.81,0.008,0.0,0.28,0.288,crwa
298.0,2024-06-11,715,4.973333333333333,22.73,0.5376666666666666,7.419999999999999,7.81,0.008,0.0,0.28,0.288,crwa
31.0,2024-06-11,343,4.973333333333333,22.73,0.5376666666666666,7.419999999999999,7.81,0.008,0.0,0.28,0.288,crwa
364.0,2024-06-11,763,4.973333333333333,22.73,0.5376666666666666,7.419999999999999,7.81,0.008,0.0,0.28,0.288,crwa
292.0,2024-06-11,675,4.973333333333333,22.73,0.5376666666666666,7.419999999999999,7.81,0.008,0.0,0.28,0.288,crwa
327.0,2024-06-11,90,4.973333333333333,22.73,0.5376666666666666,7.419999999999999,7.81,0.008,0.0,0.28,0.288,crwa
135.0,2024-06-11,567,4.973333333333333,22.73,0.5376666666666666,7.419999999999999,7.81,0.008,0.0,0.28,0.288,crwa
85.0,2024-06-11,400,4.973333333333333,22.73,0.5376666666666666,7.419999999999999,7.81,0.008,0.0,0.28,0.288,crwa
1900.0,2024-06-11,7,4.973333333333333,22.73,0.5376666666666666,7.419999999999999,7.81,0.008,0.0,0.28,0.288,crwa
134.0,2024-06-11,662,4.973333333333333,22.73,0.5376666666666666,7.419999999999999,7.81,0.008,0.0,0.28,0.288,crwa
107.0,2024-06-11,648,4.973333333333333,22.73,0.5376666666666666,7.419999999999999,7.81,0.008,0.0,0.28,0.288,crwa
175.0,2024-06-11,635,4.973333333333333,22.73,0.5376666666666666,7.419999999999999,7.81,0.008,0.0,0.28,0.288,crwa
85.0,2024-06-11,621,4.973333333333333,22.73,0.5376666666666666,7.419999999999999,7.81,0.008,0.0,0.28,0.288,crwa
120.0,2024-06-11,609,4.973333333333333,22.73,0.5376666666666666,7.419999999999999,7.81,0.008,0.0,0.28,0.288,crwa
41.0,2024-06-11,387,4.973333333333333,22.73,0.5376666666666666,7.419999999999999,7.81,0.008,0.0,0.28,0.288,crwa
228.0,2024-06-11,-1,4.973333333333333,22.73,0.5376666666666666,7.419999999999999,7.81,0.008,0.0,0.28,0.288,crwa
393.0,2024-06-11,35,4.973333333333333,22.73,0.5376666666666666,7.419999999999999,7.81,0.008,0.0,0.28,0.288,crwa
109.0,2024-06-11,447,4.973333333333333,22.73,0.5376666666666666,7.419999999999999,7.81,0.008,0.0,0.28,0.288,crwa
63.0,2024-06-11,484,4.973333333333333,22.73,0.5376666666666666,7.419999999999999,7.81,0.008,0.0,0.28,0.288,crwa
63.0,2024-06-11,521,4.973333333333333,22.73,0.5376666666666666,7.419999999999999,7.81,0.008,0.0,0.28,0.288,crwa
63.0,2024-06-11,534,4.973333333333333,22.73,0.5376666666666666,7.419999999999999,7.81,0.008,0.0,0.28,0.288,crwa
52.0,2024-06-11,591,4.973333333333333,22.73,0.5376666666666666,7.419999999999999,7.81,0.008,0.0,0.28,0.288,crwa
50.0,2024-05-23,4,1.92,20.130142857142857,0.5415,7.276428571428572,8.205714285714285,0.094,0.0,0.008,0.102,crwa
100.0,2024-05-23,3,1.92,20.130142857142857,0.5415,7.276428571428572,8.205714285714285,0.094,0.0,0.008,0.102,crwa
160.0,2024-05-23,1,1.92,20.130142857142857,0.5415,7.276428571428572,8.205714285714285,0.094,0.0,0.008,0.102,crwa
130.0,2024-05-23,2,1.92,20.130142857142857,0.5415,7.276428571428572,8.205714285714285,0.094,0.0,0.008,0.102,crwa
97.0,2024-05-21,484,1.92,20.130142857142857,0.5415,7.276428571428572,8.205714285714285,0.008,0.0,0.114,0.122,crwa
41.0,2024-05-21,521,1.92,20.130142857142857,0.5415,7.276428571428572,8.205714285714285,0.008,0.0,0.114,0.122,crwa
63.0,2024-05-21,534,1.92,20.130142857142857,0.5415,7.276428571428572,8.205714285714285,0.008,0.0,0.114,0.122,crwa
86.0,2024-05-21,567,1.92,20.130142857142857,0.5415,7.276428571428572,8.205714285714285,0.008,0.0,0.114,0.122,crwa
231.0,2024-05-21,59,1.92,20.130142857142857,0.5415,7.276428571428572,8.205714285714285,0.008,0.0,0.114,0.122,crwa
110.0,2024-05-21,621,1.92,20.130142857142857,0.5415,7.276428571428572,8.205714285714285,0.008,0.0,0.114,0.122,crwa
121.0,2024-05-21,635,1.92,20.130142857142857,0.5415,7.276428571428572,8.205714285714285,0.008,0.0,0.114,0.122,crwa
63.0,2024-05-21,648,1.92,20.130142857142857,0.5415,7.276428571428572,8.205714285714285,0.008,0.0,0.114,0.122,crwa
97.0,2024-05-21,662,1.92,20.130142857142857,0.5415,7.276428571428572,8.205714285714285,0.008,0.0,0.114,0.122,crwa
85.0,2024-05-21,90,1.92,20.130142857142857,0.5415,7.276428571428572,8.205714285714285,0.008,0.0,0.114,0.122,crwa
120.0,2024-05-21,591,1.92,20.130142857142857,0.5415,7.276428571428572,8.205714285714285,0.008,0.0,0.114,0.122,crwa
63.0,2024-05-21,447,1.92,20.130142857142857,0.5415,7.276428571428572,8.205714285714285,0.008,0.0,0.114,0.122,crwa
74.0,2024-05-21,675,1.92,20.130142857142857,0.5415,7.276428571428572,8.205714285714285,0.008,0.0,0.114,0.122,crwa
327.0,2024-05-21,12,1.92,20.130142857142857,0.5415,7.276428571428572,8.205714285714285,0.008,0.0,0.114,0.122,crwa
109.0,2024-05-21,400,1.92,20.130142857142857,0.5415,7.276428571428572,8.205714285714285,0.008,0.0,0.114,0.122,crwa
85.0,2024-05-21,700,1.92,20.130142857142857,0.5415,7.276428571428572,8.205714285714285,0.008,0.0,0.114,0.122,crwa
350.0,2024-05-21,715,1.92,20.130142857142857,0.5415,7.276428571428572,8.205714285714285,0.008,0.0,0.114,0.122,crwa
171.0,2024-05-21,729,1.92,20.130142857142857,0.5415,7.276428571428572,8.205714285714285,0.008,0.0,0.114,0.122,crwa
187.0,2024-05-21,743,1.92,20.130142857142857,0.5415,7.276428571428572,8.205714285714285,0.008,0.0,0.114,0.122,crwa
233.0,2024-05-21,760,1.92,20.130142857142857,0.5415,7.276428571428572,8.205714285714285,0.008,0.0,0.114,0.122,crwa
135.0,2024-05-21,763,1.92,20.130142857142857,0.5415,7.276428571428572,8.205714285714285,0.008,0.0,0.114,0.122,crwa
285.0,2024-05-21,773,1.92,20.130142857142857,0.5415,7.276428571428572,8.205714285714285,0.008,0.0,0.114,0.122,crwa
73.0,2024-05-21,609,1.92,20.130142857142857,0.5415,7.276428571428572,8.205714285714285,0.008,0.0,0.114,0.122,crwa
110.0,2024-05-21,784,1.92,20.130142857142857,0.5415,7.276428571428572,8.205714285714285,0.008,0.0,0.114,0.122,crwa
63.0,2024-05-21,130,1.92,20.130142857142857,0.5415,7.276428571428572,8.205714285714285,0.008,0.0,0.114,0.122,crwa
573.0,2024-05-21,343,1.92,20.130142857142857,0.5415,7.276428571428572,8.205714285714285,0.008,0.0,0.114,0.122,crwa
41.0,2024-05-21,387,1.92,20.130142857142857,0.5415,7.276428571428572,8.205714285714285,0.008,0.0,0.114,0.122,crwa
243.0,2024-05-21,35,1.92,20.130142857142857,0.5415,7.276428571428572,8.205714285714285,0.008,0.0,0.114,0.122,crwa
813.0,2024-05-21,7,1.92,20.130142857142857,0.5415,7.276428571428572,8.205714285714285,0.008,0.0,0.114,0.122,crwa
84.1,2024-05-21,165,1.92,20.130142857142857,0.5415,7.276428571428572,8.205714285714285,0.008,0.0,0.114,0.122,crwa
20.0,2024-05-21,318,1.92,20.130142857142857,0.5415,7.276428571428572,8.205714285714285,0.008,0.0,0.114,0.122,crwa
31.0,2024-05-21,290,1.92,20.130142857142857,0.5415,7.276428571428572,8.205714285714285,0.008,0.0,0.114,0.122,crwa
63.0,2024-05-21,269,1.92,20.130142857142857,0.5415,7.276428571428572,8.205714285714285,0.008,0.0,0.114,0.122,crwa
31.0,2024-05-21,267,1.92,20.130142857142857,0.5415,7.276428571428572,8.205714285714285,0.008,0.0,0.114,0.122,crwa
41.0,2024-05-21,229,1.92,20.130142857142857,0.5415,7.276428571428572,8.205714285714285,0.008,0.0,0.114,0.122,crwa
74.0,2024-05-21,199,1.92,20.130142857142857,0.5415,7.276428571428572,8.205714285714285,0.008,0.0,0.114,0.122,crwa
1600.0,2024-05-15,1,1.7007142857142856,18.71792857142857,1.3265,7.373571428571429,8.73,0.224,0.0,0.008,0.232,crwa
600.0,2024-05-15,2,1.7007142857142856,18.71792857142857,1.3265,7.373571428571429,8.73,0.224,0.0,0.008,0.232,crwa
100.0,2024-05-15,4,1.7007142857142856,18.71792857142857,1.3265,7.373571428571429,8.73,0.224,0.0,0.008,0.232,crwa
560.0,2024-05-15,3,1.7007142857142856,18.71792857142857,1.3265,7.373571428571429,8.73,0.224,0.0,0.008,0.232,crwa
540.0,2024-05-09,1,2.3592857142857144,15.485285714285714,0.5118571428571429,7.355714285714286,8.699285714285715,0.008,0.614,0.0,0.622,crwa
1580.0,2024-05-09,2,2.3592857142857144,15.485285714285714,0.5118571428571429,7.355714285714286,8.699285714285715,0.008,0.614,0.0,0.622,crwa
700.0,2024-05-09,3,2.3592857142857144,15.485285714285714,0.5118571428571429,7.355714285714286,8.699285714285715,0.008,0.614,0.0,0.622,crwa
60.0,2024-05-09,4,2.3592857142857144,15.485285714285714,0.5118571428571429,7.355714285714286,8.699285714285715,0.008,0.614,0.0,0.622,crwa
120.0,2024-05-02,2,2.3866666666666667,15.674999999999999,0.44766666666666666,7.446666666666666,10.63,0.169,0.154,0.008,0.331,crwa
90.0,2024-05-02,1,2.3866666666666667,15.674999999999999,0.44766666666666666,7.446666666666666,10.63,0.169,0.154,0.008,0.331,crwa
100.0,2024-05-02,3,2.3866666666666667,15.674999999999999,0.44766666666666666,7.446666666666666,10.63,0.169,0.154,0.008,0.331,crwa
31.0,2024-04-16,715,,13.725,0.3913333333333333,7.433333333333334,10.993333333333334,0.0,0.004,0.087,0.091,crwa
63.0,2024-04-16,12,,13.725,0.3913333333333333,7.433333333333334,10.993333333333334,0.0,0.004,0.087,0.091,crwa
5.0,2024-04-16,318,,13.725,0.3913333333333333,7.433333333333334,10.993333333333334,0.0,0.004,0.087,0.091,crwa
5.0,2024-04-16,290,,13.725,0.3913333333333333,7.433333333333334,10.993333333333334,0.0,0.004,0.087,0.091,crwa
5.0,2024-04-16,269,,13.725,0.3913333333333333,7.433333333333334,10.993333333333334,0.0,0.004,0.087,0.091,crwa
20.0,2024-04-16,267,,13.725,0.3913333333333333,7.433333333333334,10.993333333333334,0.0,0.004,0.087,0.091,crwa
20.0,2024-04-16,165,,13.725,0.3913333333333333,7.433333333333334,10.993333333333334,0.0,0.004,0.087,0.091,crwa
20.0,2024-04-16,130,,13.725,0.3913333333333333,7.433333333333334,10.993333333333334,0.0,0.004,0.087,0.091,crwa
86.0,2024-04-16,784,,13.725,0.3913333333333333,7.433333333333334,10.993333333333334,0.0,0.004,0.087,0.091,crwa
145.0,2024-04-16,773,,13.725,0.3913333333333333,7.433333333333334,10.993333333333334,0.0,0.004,0.087,0.091,crwa
183.0,2024-04-16,763,,13.725,0.3913333333333333,7.433333333333334,10.993333333333334,0.0,0.004,0.087,0.091,crwa
259.0,2024-04-16,760,,13.725,0.3913333333333333,7.433333333333334,10.993333333333334,0.0,0.004,0.087,0.091,crwa
5.0,2024-04-16,199,,13.725,0.3913333333333333,7.433333333333334,10.993333333333334,0.0,0.004,0.087,0.091,crwa
86.0,2024-04-16,729,,13.725,0.3913333333333333,7.433333333333334,10.993333333333334,0.0,0.004,0.087,0.091,crwa
132.0,2024-04-16,700,,13.725,0.3913333333333333,7.433333333333334,10.993333333333334,0.0,0.004,0.087,0.091,crwa
1720.0,2024-04-16,8,,13.725,0.3913333333333333,7.433333333333334,10.993333333333334,0.0,0.004,0.087,0.091,crwa
85.0,2024-04-16,743,,13.725,0.3913333333333333,7.433333333333334,10.993333333333334,0.0,0.004,0.087,0.091,crwa
41.0,2024-04-16,621,,13.725,0.3913333333333333,7.433333333333334,10.993333333333334,0.0,0.004,0.087,0.091,crwa
5.0,2024-04-16,343,,13.725,0.3913333333333333,7.433333333333334,10.993333333333334,0.0,0.004,0.087,0.091,crwa
52.0,2024-04-16,675,,13.725,0.3913333333333333,7.433333333333334,10.993333333333334,0.0,0.004,0.087,0.091,crwa
86.0,2024-04-16,662,,13.725,0.3913333333333333,7.433333333333334,10.993333333333334,0.0,0.004,0.087,0.091,crwa
428.0,2024-04-16,7,,13.725,0.3913333333333333,7.433333333333334,10.993333333333334,0.0,0.004,0.087,0.091,crwa
74.0,2024-04-16,635,,13.725,0.3913333333333333,7.433333333333334,10.993333333333334,0.0,0.004,0.087,0.091,crwa
5.0,2024-04-16,90,,13.725,0.3913333333333333,7.433333333333334,10.993333333333334,0.0,0.004,0.087,0.091,crwa
20.0,2024-04-16,609,,13.725,0.3913333333333333,7.433333333333334,10.993333333333334,0.0,0.004,0.087,0.091,crwa
85.0,2024-04-16,59,,13.725,0.3913333333333333,7.433333333333334,10.993333333333334,0.0,0.004,0.087,0.091,crwa
20.0,2024-04-16,591,,13.725,0.3913333333333333,7.433333333333334,10.993333333333334,0.0,0.004,0.087,0.091,crwa
20.0,2024-04-16,534,,13.725,0.3913333333333333,7.433333333333334,10.993333333333334,0.0,0.004,0.087,0.091,crwa
10.0,2024-04-16,521,,13.725,0.3913333333333333,7.433333333333334,10.993333333333334,0.0,0.004,0.087,0.091,crwa
10.0,2024-04-16,484,,13.725,0.3913333333333333,7.433333333333334,10.993333333333334,0.0,0.004,0.087,0.091,crwa
10.0,2024-04-16,447,,13.725,0.3913333333333333,7.433333333333334,10.993333333333334,0.0,0.004,0.087,0.091,crwa
5.0,2024-04-16,400,,13.725,0.3913333333333333,7.433333333333334,10.993333333333334,0.0,0.004,0.087,0.091,crwa
10.0,2024-04-16,387,,13.725,0.3913333333333333,7.433333333333334,10.993333333333334,0.0,0.004,0.087,0.091,crwa
31.0,2024-04-16,648,,13.725,0.3913333333333333,7.433333333333334,10.993333333333334,0.0,0.004,0.087,0.091,crwa
5.0,2024-03-19,318,5.266666666666667,6.590333333333334,0.432,7.713333333333334,14.563333333333333,0.0,0.0,0.087,0.087,crwa
5.0,2024-03-19,290,5.266666666666667,6.590333333333334,0.432,7.713333333333334,14.563333333333333,0.0,0.0,0.087,0.087,crwa
10.0,2024-03-19,267,5.266666666666667,6.590333333333334,0.432,7.713333333333334,14.563333333333333,0.0,0.0,0.087,0.087,crwa
10.0,2024-03-19,165,5.266666666666667,6.590333333333334,0.432,7.713333333333334,14.563333333333333,0.0,0.0,0.087,0.087,crwa
5.0,2024-03-19,130,5.266666666666667,6.590333333333334,0.432,7.713333333333334,14.563333333333333,0.0,0.0,0.087,0.087,crwa
146.0,2024-03-19,12,5.266666666666667,6.590333333333334,0.432,7.713333333333334,14.563333333333333,0.0,0.0,0.087,0.087,crwa
209.0,2024-03-19,784,5.266666666666667,6.590333333333334,0.432,7.713333333333334,14.563333333333333,0.0,0.0,0.087,0.087,crwa
1310.0,2024-03-19,773,5.266666666666667,6.590333333333334,0.432,7.713333333333334,14.563333333333333,0.0,0.0,0.087,0.087,crwa
20.0,2024-03-19,763,5.266666666666667,6.590333333333334,0.432,7.713333333333334,14.563333333333333,0.0,0.0,0.087,0.087,crwa
120.0,2024-03-19,760,5.266666666666667,6.590333333333334,0.432,7.713333333333334,14.563333333333333,0.0,0.0,0.087,0.087,crwa
135.0,2024-03-19,743,5.266666666666667,6.590333333333334,0.432,7.713333333333334,14.563333333333333,0.0,0.0,0.087,0.087,crwa
84.0,2024-03-19,729,5.266666666666667,6.590333333333334,0.432,7.713333333333334,14.563333333333333,0.0,0.0,0.087,0.087,crwa
5.0,2024-03-19,343,5.266666666666667,6.590333333333334,0.432,7.713333333333334,14.563333333333333,0.0,0.0,0.087,0.087,crwa
160.0,2024-03-19,700,5.266666666666667,6.590333333333334,0.432,7.713333333333334,14.563333333333333,0.0,0.0,0.087,0.087,crwa
173.0,2024-03-19,59,5.266666666666667,6.590333333333334,0.432,7.713333333333334,14.563333333333333,0.0,0.0,0.087,0.087,crwa
181.0,2024-03-19,715,5.266666666666667,6.590333333333334,0.432,7.713333333333334,14.563333333333333,0.0,0.0,0.087,0.087,crwa
10.0,2024-03-19,591,5.266666666666667,6.590333333333334,0.432,7.713333333333334,14.563333333333333,0.0,0.0,0.087,0.087,crwa
5.0,2024-03-19,269,5.266666666666667,6.590333333333334,0.432,7.713333333333334,14.563333333333333,0.0,0.0,0.087,0.087,crwa
10.0,2024-03-19,90,5.266666666666667,6.590333333333334,0.432,7.713333333333334,14.563333333333333,0.0,0.0,0.087,0.087,crwa
10.0,2024-03-19,400,5.266666666666667,6.590333333333334,0.432,7.713333333333334,14.563333333333333,0.0,0.0,0.087,0.087,crwa
135.0,2024-03-19,675,5.266666666666667,6.590333333333334,0.432,7.713333333333334,14.563333333333333,0.0,0.0,0.087,0.087,crwa
98.0,2024-03-19,662,5.266666666666667,6.590333333333334,0.432,7.713333333333334,14.563333333333333,0.0,0.0,0.087,0.087,crwa
256.0,2024-03-19,635,5.266666666666667,6.590333333333334,0.432,7.713333333333334,14.563333333333333,0.0,0.0,0.087,0.087,crwa
20.0,2024-03-19,567,5.266666666666667,6.590333333333334,0.432,7.713333333333334,14.563333333333333,0.0,0.0,0.087,0.087,crwa
31.0,2024-03-19,609,5.266666666666667,6.590333333333334,0.432,7.713333333333334,14.563333333333333,0.0,0.0,0.087,0.087,crwa
278.0,2024-03-19,7,5.266666666666667,6.590333333333334,0.432,7.713333333333334,14.563333333333333,0.0,0.0,0.087,0.087,crwa
110.0,2024-03-19,534,5.266666666666667,6.590333333333334,0.432,7.713333333333334,14.563333333333333,0.0,0.0,0.087,0.087,crwa
5.0,2024-03-19,521,5.266666666666667,6.590333333333334,0.432,7.713333333333334,14.563333333333333,0.0,0.0,0.087,0.087,crwa
10.0,2024-03-19,484,5.266666666666667,6.590333333333334,0.432,7.713333333333334,14.563333333333333,0.0,0.0,0.087,0.087,crwa
5.0,2024-03-19,387,5.266666666666667,6.590333333333334,0.432,7.713333333333334,14.563333333333333,0.0,0.0,0.087,0.087,crwa
41.0,2024-03-19,35,5.266666666666667,6.590333333333334,0.432,7.713333333333334,14.563333333333333,0.0,0.0,0.087,0.087,crwa
5790.0,2024-03-19,8,5.266666666666667,6.590333333333334,0.432,7.713333333333334,14.563333333333333,0.0,0.0,0.087,0.087,crwa
10.0,2024-03-19,621,5.266666666666667,6.590333333333334,0.432,7.713333333333334,14.563333333333333,0.0,0.0,0.087,0.087,crwa
5.0,2024-03-19,229,5.266666666666667,6.590333333333334,0.432,7.713333333333334,14.563333333333333,0.0,0.0,0.087,0.087,crwa
30.0,2024-02-27,534,2.0433333333333334,2.042,0.6533333333333333,7.7,14.603333333333333,0.0,0.0,0.0,0.0,crwa
63.0,2024-02-27,675,2.0433333333333334,2.042,0.6533333333333333,7.7,14.603333333333333,0.0,0.0,0.0,0.0,crwa
20.0,2024-02-27,662,2.0433333333333334,2.042,0.6533333333333333,7.7,14.603333333333333,0.0,0.0,0.0,0.0,crwa
30.0,2024-02-27,635,2.0433333333333334,2.042,0.6533333333333333,7.7,14.603333333333333,0.0,0.0,0.0,0.0,crwa
52.0,2024-02-27,621,2.0433333333333334,2.042,0.6533333333333333,7.7,14.603333333333333,0.0,0.0,0.0,0.0,crwa
30.0,2024-02-27,609,2.0433333333333334,2.042,0.6533333333333333,7.7,14.603333333333333,0.0,0.0,0.0,0.0,crwa
63.0,2024-02-27,343,2.0433333333333334,2.042,0.6533333333333333,7.7,14.603333333333333,0.0,0.0,0.0,0.0,crwa
5.0,2024-02-27,591,2.0433333333333334,2.042,0.6533333333333333,7.7,14.603333333333333,0.0,0.0,0.0,0.0,crwa
464.0,2024-02-27,59,2.0433333333333334,2.042,0.6533333333333333,7.7,14.603333333333333,0.0,0.0,0.0,0.0,crwa
52.0,2024-02-27,521,2.0433333333333334,2.042,0.6533333333333333,7.7,14.603333333333333,0.0,0.0,0.0,0.0,crwa
20.0,2024-02-27,484,2.0433333333333334,2.042,0.6533333333333333,7.7,14.603333333333333,0.0,0.0,0.0,0.0,crwa
20.0,2024-02-27,447,2.0433333333333334,2.042,0.6533333333333333,7.7,14.603333333333333,0.0,0.0,0.0,0.0,crwa
31.0,2024-02-27,400,2.0433333333333334,2.042,0.6533333333333333,7.7,14.603333333333333,0.0,0.0,0.0,0.0,crwa
354.0,2024-02-27,35,2.0433333333333334,2.042,0.6533333333333333,7.7,14.603333333333333,0.0,0.0,0.0,0.0,crwa
5.0,2024-02-27,90,2.0433333333333334,2.042,0.6533333333333333,7.7,14.603333333333333,0.0,0.0,0.0,0.0,crwa
